date,price
2021-04-11,199.0
2021-04-12,199.0
2021-04-13,199.0
2021-04-14,199.0
2021-04-15,199.0
2021-04-16,199.0
2021-04-17,197.0
2021-04-18,199.0
2021-04-19,199.0
2021-04-20,199.0
2021-04-21,199.0
2021-04-22,199.0
2021-04-23,199.0
2021-04-24,199.0
2021-04-25,199.0
2021-04-26,199.0
2021-04-27,199.0
2021-04-28,199.0
2021-04-29,199.0
2021-04-30,199.0
2021-05-01,199.0
2021-05-02,199.0
2021-05-03,199.0
2021-05-04,199.0
2021-05-05,199.0
2021-05-06,199.0
2021-05-07,199.0
2021-05-08,199.0
2021-05-09,199.0
2021-05-10,199.0
2021-05-11,199.0
2021-05-12,199.0
2021-05-14,199.0
2021-05-15,199.0
2021-05-16,199.0
2021-05-17,199.0
2021-05-18,199.0
2021-05-19,160.0
2021-05-20,160.0
2021-05-21,157.0
2021-05-22,157.0
2021-05-23,157.0
2021-05-24,157.0
2021-05-25,157.0
2021-05-26,157.0
2021-05-27,157.0
2021-05-28,157.0
2021-05-29,157.0
2021-05-30,157.0
2021-05-31,157.0
2021-06-01,157.0
2021-06-02,157.0
2021-06-03,167.0
