date,price
2021-09-29,91.5
2021-09-30,91.5
2021-10-01,87.2
2021-10-02,87.1
2021-10-03,87.0
2021-10-04,87.0
2021-10-05,88.1
2021-10-06,86.8
2021-10-07,86.8
2021-10-08,86.8
2021-10-09,85.9
2021-10-10,86.9
2021-10-11,86.9
2021-10-12,86.9
2021-10-13,86.5
2021-10-14,86.9
2021-10-15,89.8
2021-10-16,89.7
2021-10-17,89.6
2021-10-18,89.8
2021-10-19,89.4
2021-10-20,90.3
2021-10-21,88.6
2021-10-22,88.6
2021-10-23,89.0
2021-10-24,89.0
2021-10-25,89.0
2021-10-26,89.0
2021-10-27,89.0
2021-10-28,89.0
2021-10-29,89.0
2021-10-30,89.0
2021-10-31,89.0
2021-11-01,89.0
2021-11-02,89.0
2021-11-03,77.9
2021-11-04,77.9
2021-11-05,77.9
2021-11-06,77.9
2021-11-07,77.9
2021-11-08,77.9
2021-11-10,89.0
2021-11-11,89.0
2021-11-12,89.0
2021-11-13,89.0
2021-11-14,89.0
2021-11-15,89.0
2021-11-16,89.0
2021-11-17,89.0
2021-11-18,89.0
2021-11-19,89.0
2021-11-20,89.0
2021-11-21,89.0
2021-11-22,87.2
2021-11-23,87.2
2021-11-24,87.2
2021-11-25,87.3
2021-11-26,87.2
2021-11-27,87.2
2021-11-28,87.2
2021-11-29,87.1
2021-11-30,87.1
2021-12-01,87.2
2021-12-02,87.3
2021-12-03,85.1
2021-12-04,86.7
2021-12-05,85.2
2021-12-06,86.0
2021-12-07,86.2
2021-12-08,85.8
2021-12-09,85.0
2021-12-10,84.9
2021-12-11,84.9
2021-12-12,84.9
2021-12-13,84.8
2021-12-14,84.8
2021-12-15,84.7
2021-12-16,78.0
2021-12-17,78.0
2021-12-18,78.0
2021-12-19,78.0
2021-12-20,78.0
2021-12-21,78.0
2021-12-22,78.0
2021-12-23,78.0
2021-12-24,78.0
2021-12-25,78.0
2021-12-26,78.0
2021-12-27,78.0
2021-12-28,78.0
2021-12-29,78.0
2021-12-30,78.0
2021-12-31,84.8
2022-01-01,84.9
2022-01-02,85.0
2022-01-03,85.0
2022-01-04,85.0
2022-01-05,85.4
2022-01-06,85.5
2022-01-07,85.9
2022-01-08,86.0
2022-01-09,82.7
2022-01-10,83.1
2022-01-11,83.9
2022-01-12,83.9
2022-01-13,79.5
2022-01-14,78.6
2022-01-15,77.6
2022-01-16,77.6
2022-01-17,77.7
2022-01-18,77.5
2022-01-19,77.1
2022-01-20,77.1
2022-01-21,77.1
2022-01-22,78.0
2022-01-23,78.0
2022-01-24,78.0
2022-01-25,78.0
2022-01-26,78.0
2022-01-27,78.0
2022-01-28,78.0
2022-01-29,78.0
2022-01-30,78.0
2022-01-31,78.0
2022-02-01,78.0
2022-02-02,78.0
2022-02-03,66.0
2022-02-04,66.0
2022-02-05,66.0
2022-02-06,66.0
2022-02-07,66.0
2022-02-08,66.0
2022-02-09,66.0
2022-02-10,66.0
2022-02-11,66.0
2022-02-12,66.0
2022-02-13,78.0
2022-02-14,78.0
2022-02-15,78.0
2022-02-16,78.0
2022-02-17,78.0
2022-02-18,78.0
2022-02-19,78.0
2022-02-20,78.0
2022-02-21,77.1
2022-02-22,77.1
2022-02-23,77.1
2022-02-24,77.1
2022-02-25,77.0
2022-02-26,75.4
2022-02-27,74.4
2022-02-28,73.6
2022-03-01,73.6
2022-03-02,73.7
2022-03-03,73.6
2022-03-04,73.5
2022-03-05,73.7
2022-03-06,73.7
2022-03-07,73.8
2022-03-08,75.2
2022-03-09,75.9
2022-03-10,75.8
2022-03-11,77.1
2022-03-12,77.1
2022-03-13,77.1
2022-03-14,77.1
2022-03-15,77.1
2022-03-16,77.1
2022-03-17,77.1
2022-03-18,77.1
2022-03-19,77.1
2022-03-20,77.1
2022-03-21,77.1
2022-03-22,77.1
2022-03-23,77.1
2022-03-24,76.6
2022-03-25,75.0
2022-03-26,74.7
2022-03-27,74.8
2022-03-28,74.9
2022-03-29,74.8
2022-03-30,74.9
2022-03-31,79.0
2022-04-01,79.0
2022-04-02,79.0
2022-04-03,79.0
2022-04-04,79.0
2022-04-05,79.0
2022-04-06,79.0
2022-04-07,79.0
2022-04-08,77.0
2022-04-09,77.0
2022-04-10,77.0
2022-04-11,77.0
2022-04-12,77.0
2022-04-13,77.0
2022-04-14,77.0
2022-04-15,77.0
2022-04-16,77.0
2022-04-17,77.0
2022-04-18,77.0
2022-04-19,77.0
2022-04-20,77.0
2022-04-21,77.0
2022-04-22,77.0
2022-04-23,77.0
2022-04-24,77.0
2022-04-25,77.0
2022-04-26,77.0
2022-04-27,77.0
2022-04-28,77.0
2022-04-29,77.0
2022-04-30,75.3
2022-05-01,75.3
2022-05-02,75.3
